,Review,date,Location,Language,positive_score,negative_score,polarity_score
4910,"['room', 'got', 'a', 'broken', 'door', 'handle', 'u', 'get', 'but', 'out', 'sister', 'room', 'someone', 'sleeping', 'bed', 'she', 'entered', 'room', 'was', 'worst', 'check', 'ever', 'the', 'hotel', 'staff', 'made', 'apologies', 'the', 'error', 'the', 'condition', 'the', 'room', 'read', 'read', 'less']",2018-09-04,San Diego,en,0,3,-3
4911,"['property', 'a', 'nice', 'pictured', 'property', 'a', 'nice', 'pictured', 'property', 'a', 'nice', 'pictured', 'property', 'a', 'nice', 'pictured', 'property', 'a', 'nice', 'pictured', 'property', 'a', 'nice', 'pictured', 'read', 'read', 'less']",2018-09-04,San Jose,en,6,0,6
4912,"['awesome', 'old', 'style', 'hotel', 'll', 'stay', 'exclusively', 'in', 'san', 'jose', 'read', 'read', 'less']",2018-09-04,,en,1,0,1
4913,"['allocated', 'very', 'small', 'room', 'one', 'night', 'upgraded', 'next', 'a', 'large', 'room', 'a', 'view', 'the', 'empire', 'state', 'building', 'old', 'hotel', 'charm', 'great', 'staff', 'read', 'read', 'less']",2018-09-04,,en,3,0,3
4914,"['nice', 'hotel', 'close', '2', 'manhattan', 'mall', 'close', 'ro', 'empire', 'state', 'read', 'read', 'less']",2018-09-04,Bostin/MA,it,1,0,1
4915,"['good', 'location', 'a', 'great', 'hotel', 'nothing', 'else', 'share', 'read', 'read', 'less']",2018-09-04,,en,2,0,2
4916,"['good', 'location', 'friendly', 'staff', 't', 'like', 'bathroom', 'very', 'clean', 'counter', 'space', 'shower', 'water', 'temperature', 'consistent', 'pressure', 'shower', 'faucets', 'very', 'old', 'no', 'fan', 'the', 'bathroom', 'read', 'read', 'less']",2018-09-04,BC Canada,en,5,0,5
4917,"['couldn', 'really', 'tell', 'lady', 'saying', 'front', 'desk', 'she', 'speaking', 'broken', 'english', 'room', 'tiny', 'decor', 'halls', 'the', 'hotel', 'looks', 'like', 'hasn', 'been', 'updated', 'since', 'the', '60', 'refrigerator', 'also', 'is', 'the', 'deal', 'the', 'extra', '30', 'night', 'facility', 'fee', 'the', 'only', 'thing', 'the', 'hotel', 'going', 'it', 'location', 'no', 'thank', 'and', 'hope', 'really', 't', 'bring', 'bed', 'bugs', 'home', 'read', 'read', 'less']",2018-09-04,,en,2,2,0
4918,"['room', 'needs', 'updating', 'bathroom', 'looked', 'old', 'nasty', 'read', 'read', 'less']",2018-09-04,,en,0,1,-1
4919,"['muy', 'buena', 'habitación', 'read', 'read', 'less']",2018-09-04,,es,0,0,0
4920,"['23', 'wundervolle', 'nächte', 'diesem', 'hotel', 'indem', 'man', 'sehr', 'höflich', 'und', 'freundlich', 'behandelt', 'wird', 'selbst', 'die', 'extrakosten', 'für', 'das', 'internet', 'wurden', 'irgendwann', 'nicht', 'mehr', 'verlangt', 'top', 'service', 'sauber', 'für', 'nyc', 'geräumig', 'und', 'extra', 'zentral', 'gelegen', 'ich', 'würde', 'hier', 'wieder', 'buchen', 'einziges', 'minus', 'das', 'frühstück', 'aber', 'vermutlich', 'ist', 'das', 'überall', 'den', 'usa', 'nicht', 'wirklich', 'für', 'den', 'europäischen', 'magen', 'geeignet', 'read', 'read', 'less']",2018-09-04,,de,1,1,0
4921,"['reserved', 'standard', 'room', 'were', 'upgraded', 'beautiful', 'suite', 'is', 'a', 'classy', 'old', 'hotel', 'a', 'great', 'atmosphere', 'is', 'also', 'well', 'maintained', 'feels', 'like', 'new', 'there', 'no', 'beating', 'location', 'across', 'street', 'penn', 'station', 'read', 'read', 'less']",2018-09-04,,en,6,0,6
4922,"['service', 'good', 'property', 'quite', 'tired', 'certain', 'areas', 'communication', 'restaurant', 'across', 'street', 'serves', 'hotel', 'included', 'bkfst', 'good', 'rest', 'not', 'several', 'guests', 'names', 'including', 'us', 'free', 'bkfst', 'read', 'read', 'less']",2018-09-04,"Huntsville, Ontario, Canada",en,3,1,2
4923,"['entrance', 'lobby', 'seemed', 'nice', 'entrring', 'two', 'rooms', 'immediately', 'saw', 'drips', 'dust', 'hair', 'damage', 'all', 'internal', 'doors', 'bathroom', '10', '30pm', 'loud', 'party', 'music', 'blaring', 'started', 'room', 'connected', 'us', 'letting', 'least', 'dozen', 'guys', 'slip', 'exit', 'door', 'this', 'party', 'went', 'desk', 'complain', 'came', 'back', 'being', 'locked', 'one', 'rooms', 'one', 'anything', 'stop', 'party', 'five', 'trips', 'front', 'desk', 'pj', 'walking', 'around', 'big', 'spill', 'no', 'one', 'would', 'clean', 'cound', 'get', 'door', 'lock', 'work', 's', '11', '30pm', 'party', 'still', 'raging', 'us', 'huddled', 'person', 'is', 'locked', 'room', 'security', 'guy', 'came', 'help', 'unable', 'wait', '20min', 'someone', 'drive', 'hotel', 'their', 'master', 'key', 're', 'set', 'the', 'lock', 'i', 'ask', 'security', 'no', 'one', 'stopped', 'the', 'party', 'pounds', 'the', 'door', 'the', 'party', 'raged', 'till', 'past', 'midnight', 'were', 'relocated', 'never', 'saw', 'the', 'party', 'get', 'stopped', 'the', 'next', 'day', 'were', 'locked', 'of', 'one', 'of', 'the', 'new', 'rooms', 'informed', 'we', 'were', 'given', 'the', 'wrong', 'keys', 'swapped', 'our', 'room', 'keys', 'each', 'group', 'stayed', 'rooms', 'were', 'the', 'names', 'of', 'the', 'my', 'sister', 'needed', 'check', 'day', 'me', 'was', 'a', 'long', 'process', 'get', 'it', 'straightened', 'it', 'made', 'us', 'miss', 'a', 'family', 'breakfast', 'family', 'left', 'i', 'returned', 'my', 'room', 'to', 'be', 'locked', 'again', 'we', 'did', 'finish', 'our', 'stay', 'horrible', 'experience', 'read', 'read', 'less']",2018-09-04,Oregon,en,4,10,-6
4924,"['perfect', 'spot', 'a', 'family', 'clean', 'not', 'spotless', 'read', 'read', 'less']",2018-09-04,Boston,en,3,0,3
4925,"['nice', 'hotel', 'clean', 'biggest', 'problem', 'really', 'big', 'problem', 'tho', 'the', 'language', 'barrier', 'couple', 'the', 'front', 'desk', 'staff', 'not', 'speak', 'seem', 'understand', 'english', 'well', 'read', 'read', 'less']",2018-09-04,New York,en,3,2,1
4926,"['hotel', 'staff', 'all', 'helpful', 'nice', 'have', 'pleasant', 'stay', 'for', 'three', 'nights', 'read', 'read', 'less']",2018-09-04,,en,3,0,3
4927,"['excelent', 'location', 'fantastic', 'service', 'reasonably', 'priced', 'certainly', 'enjoyed', 'stay', 'read', 'read', 'less']",2018-09-04,,en,4,0,4
4928,"['hotel', 'staff', 'greeted', 'ya', 'we', 'entered', 'lobby', 'provided', 'us', 'great', 'information', 'pertaining', 'immediate', 'area', 'overall', 'place', 'very', 'clean', 'read', 'read', 'less']",2018-09-04,,en,2,0,2
4929,"['nice', 'lobby', 'pools', 'terrible', 'bed', 'bedding', 'expensive', 'resort', 'fees', 'read', 'read', 'less']",2018-09-04,Red Deer,en,1,2,-1
4930,"['takes', 'long', 'time', 'check', 'lobby', 'and', 'room', 'all', 'seperate', 'difficul', 'access', 'read', 'read', 'less']",2018-09-04,NYC,en,0,0,0
4931,"['good', 'location', 'plenty', 'restaura', 'ts', 'around', 'plesant', 'staff', 'courteous', 'read', 'read', 'less']",2018-09-04,Miami Beach,en,2,0,2
4932,"['wyndham', 'orlando', 'resort', 'international', 'drive', 'absolutely', 'a', 'resort', 'is', 'considered', 'up', 'class', 'motel', '6', 'best', 'were', 'bed', 'bugs', 'mold', 'stains', 'throughout', 'room', 'felt', 'extremely', 'unsafe', 'unsanitary', 'immediately', 'left', 'booked', 'another', 'hotel', 'extremely', 'dissatisfied', 'disappointed', 'expedia', 'false', 'four', 'star', 'rating', 'not', 'book', 'expedia', 'the', 'future', 'read', 'read', 'less']",2018-09-04,"Orlando, FL",en,1,6,-5
4933,"['parking', 'room', 'way', 'far', 'lobby', 'breakfast', 'included', 'read', 'read', 'less']",2018-09-04,Orlando,en,0,0,0
4934,"['stay', 'this', 'hotel', 'unacceptable', 'first', 'night', 'air', 'conditioner', 'broke', 'around', '10', '30', 'night', 'called', 'front', 'desk', 'they', 'sent', 'an', 'engineer', 'fix', 'he', 'completely', 'unprofessional', 'cursed', 'front', '6', 'year', 'old', 'son', 'he', 'made', 'mistake', 'repairing', 'unit', 'ac', 'began', 'leaking', 'freon', 'we', 'told', 'okay', 'stay', 'room', 'researching', 'breathing', 'freon', 'found', 'it', 'be', 'toxic', 'repair', 'took', 'around', '40', 'minutes', 'we', 'wait', 'outside', 'room', '11pm', 'called', 'front', 'desk', 'they', 'completely', 'unhelpful', 'situation', 'they', 'could', 'offer', 'us', 'another', 'room', 'next', 'day', 'my', 'family', 'returned', 'hotel', 'being', 'all', 'day', 'housekeeping', 'failed', 'stock', 'towels', 'room', 'went', 'call', 'the', 'front', 'desk', 'our', 'phone', 'broken', 'at', 'the', 'pool', 'zero', 'pool', 'towels', 'stocked', 'ducks', 'were', 'swimming', 'the', 'the', 'pool', 'the', 'pool', 'filthy', 'the', 'staff', 'was', 'completely', 'unresponsive', 'to', 'the', 'guests', 'read', 'read', 'less']",2018-09-04,,en,0,11,-11
4935,"['nice', 'location', 'friendly', 'staff', 'resort', 'was', 'rundown', 'rough', 'shape', 'pools', 'poor', 'condition', 'chunks', 'marcite', 'missing', 'in', 'the', 'floor', 'the', 'beds', 'in', 'the', 'room', 'horrible', 'read', 'read', 'less']",2018-09-04,Florida,en,2,3,-1
4936,"['floors', 'dirty', 'receptionist', 'the', 'desk', 'very', 'rude', 'read', 'read', 'less']",2018-09-04,,en,0,2,-2
4937,"['quite', 'i', 'in', 'mind', 'the', 'pictures', 'overall', 'a', 'bad', 'stay', 'would', 'it', 'read', 'read', 'less']",2018-09-04,,en,0,1,-1
4938,"['nice', 'need', 'amenities', 'read', 'read', 'less']",2018-09-04,,en,1,0,1
4939,"['overall', 'property', 'dirty', 'filthy', 'room', 'air', 'conditioning', 'not', 'work', 'properly', 'temperature', 'read', '65', 'degrees', 'room', 'felt', 'like', 'outside', 'sleeping', '90', 'degree', 'weather', 'of', 'the', 'pools', 'were', 'dirty', 'kids', 't', 'read', 'read', 'less']",2018-09-04,Orlando,en,3,3,0
4940,"['check', 'easy', 'going', 'room', 'available', 'early', 'check', 'happy', 'however', 'three', 'issues', '1', 'first', 'room', 'bldg', '5', 'a', 'refrigerator', 'which', 'was', 'suppose', 'have', 'went', 'front', 'desk', 'ask', 'be', 'moved', 'closer', 'pool', 'put', 'bldg', '8', 'not', 'too', 'far', 'pool', 'however', 'daughter', 'saw', 'bugs', 'crawling', 'bed', 'thought', 'ok', 'one', 'two', 'instead', 'moved', 'pillows', 'there', 'quit', 'a', 'bit', 'disgusted', 'went', 'back', 'front', 'desk', 'showed', 'pics', 'bug', 'couldn', 'move', 'us', 'booked', 'said', 'will', 'send', 'someone', 'maintenance', 'saw', 'the', 'bugs', 'came', 'spray', 'around', 'beds', 'said', 'someone', 'coming', 'change', 'the', 'linen', 'we', 'were', 'skeezed', 'we', 't', 'sleep', 'well', 'of', '3', 'i', 'went', 'use', 'the', 'laundry', 'room', 'bldg', '8', 'i', 'put', 'like', '6', 'dollars', 'in', 'coins', 'the', 'washer', 'not', 'work', 'notified', 'the', 'front', 'desk', 'they', 'told', 'go', 'bldg', '9', '10', 'to', 'wash', 'they', 'reimbursed', '4', 'dollars', 'also', 'the', 'sink', 'was', 'clogging', 'a', 'mess', 'i', 'was', 'disappointed', 'the', 'rooms', 'never', 'experienced', 'before', 'staff', 'was', 'really', 'nice', 'understanding', 'though', 'still', 'dissatisfied', 'wyndham', 'resort', '8001', 'internationa', 'read', 'read', 'less']",2018-09-04,,en,7,9,-2
4941,"['rented', '3', 'rooms', '1', 'mold', 'smelled', 'cigarettes', 'second', 'toilet', 'clean', 'the', 'door', 'would', 'not', 'close', 'properly', 'the', 'third', 'mold', 'cockroach', 'unstable', 'ladder', 'the', 'bunk', 'bed', 'the', 'pillows', 'old', 'lumpy', 'read', 'read', 'less']",2018-09-04,,en,2,4,-2
4942,"['hotel', 'good', 'location', 'it', 'pretty', 'old', 'aspect', 'room', 'the', 'bathroom', 'in', 'a', 'bad', 'shape', 'read', 'read', 'less']",2018-09-04,,en,2,1,1
4943,"['building', 'structure', 'very', 'old', 'read', 'read', 'less']",2018-09-04,,en,0,0,0
4944,"['nice', 'hotel', 'close', 'everything', 'want', 'experience', 'see', 'room', 'clean', 'smelt', 'good', 'we', 'walked', 'cozy', 'bed', 'front', 'desk', 'help', 'quick', 'friendly', 'bad', 'thing', 'it', 'super', 'noisy', 'upstairs', 'you', 'hear', 'almost', 'everything', 'throughout', 'night', 'early', 'morning', 'you', 'wake', 'every', '10', 'minutes', 'wondering', 'the', 'loud', 'bangs', 'i', 'would', 'definitely', 'return', 'this', 'resort', 'for', 'future', 'times', 'read', 'read', 'less']",2018-09-04,"Bradenton, FL",en,6,4,2
4945,"['nice', 'remodel', 'looking', 'good', 'clean', 'comfortable', 'read', 'read', 'less']",2018-09-03,"Seattle, WA",en,4,0,4
4946,"['staff', 'very', 'friendly', 'air', 'conditioner', 'sounded', 'like', 'airplane', 'taking', 'read', 'read', 'less']",2018-09-03,San Luis Obispo,en,2,0,2
4947,"['great', 'location', 'nice', 'clean', 'room', 'really', 'enjoyed', 'time', 'my', 'beautiful', 'girlfriend', 'read', 'read', 'less']",2018-09-03,Ct,en,5,0,5
4948,"['one', 'night', 'clean', 'room', 'friendly', 'staff', 'close', 'where', 'needed', 'be', 'read', 'read', 'less']",2018-09-03,,en,2,0,2
4949,"['good', 'experience', 'read', 'read', 'less']",2018-09-03,,en,1,0,1
4950,"['good', 'location', 'convenience', 'front', 'desk', 'crew', 'very', 'friendly', 'read', 'read', 'less']",2018-09-03,,en,3,0,3
4951,"['standard', 'hotel', 'excellent', 'location', 'first', 'room', 'had', 't', 'cleaned', 'properly', 'staff', 'addressed', 'concern', 'immediately', 'moved', 'us', 'a', 'bigger', 'better', 'room', 'read', 'read', 'less']",2018-09-03,"Surrey, BC",en,3,1,2
4952,"['rooms', 'too', 'small', 'breakfast', 'cheap', 'no', 'selections', 'read', 'read', 'less']",2018-09-03,ny,en,0,1,-1
4953,"['love', 'design', 'building', 'beautifully', 'decorated', 'the', 'bed', 'was', 'comfortable', 'clean', 'read', 'read', 'less']",2018-09-03,Queens New York,en,4,0,4
4954,"['clean', 'facility', 'nice', 'staff', 'decent', 'breakfast', 'close', 'st', 'john', 'university', 'read', 'read', 'less']",2018-09-03,,en,3,0,3
4955,"['nice', 'hotel', 'good', 'breakfast', 'friendly', 'stuff', 'will', 'definitely', 'recommend', 'hotel', '4', 'star', 'read', 'read', 'less']",2018-09-03,,en,4,0,4
4956,"['hotel', 'nice', 'read', 'read', 'less']",2018-09-03,,en,1,0,1
4957,"['property', 'cleanliness', 'location', 'amenities', 'great', 'parking', 'the', 'problem', 'came', 'late', 'one', 'night', 'there', 'nowhere', 'park', 'near', 'building', 'had', 'walk', 'distance', 'alone', 'without', 'identified', 'security', 'read', 'read', 'less']",2018-09-03,Georgia,en,2,1,1
4958,"['was', 'like', 'dealing', 'the', 'keystone', 'cops', 'complete', 'confusion', 'read', 'read', 'less']",2018-09-03,,en,1,1,0
4959,"['staff', 'nice', 'pool', 'area', 'pretty', 'read', 'read', 'less']",2018-09-02,,en,2,0,2
4960,"['room', 'small', 'very', 'clean', 'bed', 'comfortable', 'the', 'rooftop', 'can', 'see', 'ny', 'skyline', 'read', 'read', 'less']",2018-09-02,,en,2,0,2
4961,"['elevator', 'not', 'working', 'the', 'front', 'desk', 'lady', 'not', 'help', 'us', 'get', 'another', 'hotel', 'the', 'area', 'was', 'my', 'daughter', 'is', 'a', 'wheelchair', 'read', 'read', 'less']",2018-09-02,New York,en,0,0,0
4962,"['pleasant', 'stay', 'this', 'iconic', 'hotel', 'however', 'couple', 'things', 'let', 'down', 'firstly', 'lack', 'a', 'thermostatic', 'shower', 'just', 'hold', 'cold', 'taps', 'try', 'get', 'balance', 'right', 'meant', 'showers', 'took', 'longer', 'necessary', 'left', 'at', 'mercy', 'other', 'people', 'water', 'usage', 'second', 'lack', 'coffee', 'making', 'facilities', 'another', 'disappointment', 'what', 'otherwise', 'a', 'pleasant', 'stay', 'also', 'read', 'booking', 'small', 'print', 'there', 'a', '29', 'per', 'night', 'service', 'charge', 'added', 'in', 'which', 'wasn', 'prepared', 'at', 'check', 'read', 'read', 'less']",2018-09-02,Cardiff,en,4,4,0
4963,"['good', 'location', 'a', 'good', 'service', 'read', 'read', 'less']",2018-09-02,,en,2,0,2
4964,"['hotel', 'staff', 'friendly', 'helpful', 't', 'enough', 'make', 'stay', 'pleasant', 'one', 'room', 'excellent', 'bright', 'clean', 'everything', 'need', 'except', 'kettle', 'as', 'is', '24', 'hour', 'diner', 'site', 'was', 'much', 'hassle', 'other', 'restaurants', 'site', 'offer', 'a', 'very', 'varied', 'range', 'food', 'hotel', 'been', 'well', 'maintained', 'very', 'central', 'all', 'things', 'big', 'apple', 'offers', 'd', 'definitely', 'stay', 'read', 'read', 'less']",2018-09-02,coventry. UK,en,8,1,7
4965,"['s', 'musty', 'smell', 'maybe', 'the', 'place', 'older', 'read', 'read', 'less']",2018-09-02,,en,0,2,-2
4966,"['struttura', 'veramente', 'bella', 'posizione', 'perfetta', 'per', 'ogni', 'tipo', 'di', 'meta', 'purtroppo', 'il', 'personale', 'non', 'è', 'altezza', 'e', 'la', 'pulizia', 'delle', 'camere', 'è', 'pessima', 'read', 'read', 'less']",2018-09-02,,it,0,0,0
4967,"['was', 'great', 'read', 'read', 'less']",2018-09-02,,en,1,0,1
4968,"['front', 'desk', 'went', 'missing', '20', 'mins', 'we', 'wait', 'without', 'apologies', 'no', 'care', 'lobby', 'bar', 'let', 'man', 'take', 'his', 'sneakers', 'let', 'place', 'path', 'people', 'leaving', 'elevators', 'staff', 'unprofessional', 'slow', 'room', 'spacious', 'new', 'like', 'renovations', 'was', 'construction', 'happened', '7', '30am', 'front', 'building', 'you', 'want', 'to', 'sleep', 'in', 'that', 'be', 'problem', 'of', 'the', 'noise', 'level', 'the', 'location', 'shady', 'dangerous', 'neighborhood', 'beware', 'walking', 'night', 'also', 'was', 'a', 'filthy', 'street', 'read', 'read', 'less']",2018-09-02,,en,2,7,-5
4969,"['were', 'bed', 'bugs', 'huge', 'bed', 'bugs', 'room', 'infested', 'is', 'way', 'staff', 'could', 'have', 'known', 'them', 'prior', 'our', 'visit', 'notified', 'staff', 'moved', 'us', 'smaller', 'room', 'dirty', 'was', 'trash', 'bin', 'there', 'was', 'mold', 'the', 'shower', 'the', 'sink', 'also', 'needed', 'be', 'cleaned', 'looks', 'like', 'beautiful', 'hotel', 'the', 'outside', 'overall', 'we', 'had', 'a', 'very', 'bad', 'experience', 'read', 'read', 'less']",2018-09-02,,en,2,7,-5
4970,"['staff', 'super', 'friendly', 'helpful', 'mom', 'able', 'get', 'great', 'cup', 'coffee', 'the', 'coffee', 'shop', 'every', 'morning', 'the', '3', 'us', 'walked', 'disneyland', 'when', 'returned', 'the', 'end', 'long', 'day', 'room', 'looked', 'smelled', 'really', 'nice', 'was', 'also', 'wonderful', 'have', 'free', 'parking', 'wifi', 'm', 'pretty', 'sure', 'daughter', 'be', 'staying', 'when', 'returns', 'anaheim', 'her', 'next', 'trip', 'disneyland', 'i', 'm', 'certain', 'have', 'found', 'new', 'favorite', 'hotel', 'the', 'area', 'thanks', 'making', '3', 'generations', 'girls', 'trip', 'a', 'lot', 'relaxing', 'read', 'read', 'less']",2018-09-02,,en,9,1,8
4971,"['room', 'clean', 'nice', 'ample', 'parking', 'staff', 'courteous', 'read', 'read', 'less']",2018-09-02,,en,4,0,4
4972,"['check', 'and', 'go', 'to', 'a', 'different', 'hotel', '11pm', 'bed', 'full', 'ants', 'read', 'read', 'less']",2018-09-02,,en,0,0,0
4973,"['difficult', 'determine', 'covered', 'gratuities', 'since', 'breakfast', 'comes', 'price', 'pool', 'is', 'not', 'that', 'clean', 'they', 't', 'give', 'us', 'a', 'code', 'wifi', 'family', 'not', 'enjoy', 'stay', 'walking', 'distance', 'the', 'disney', 'parks', 'is', 'exaggerated', 'is', 'farther', 'you', 'think', 'drive', 'the', 'car', 'pay', 'parking', 'read', 'read', 'less']",2018-09-02,,en,2,1,1
4974,"['fea', 'impresión', 'de', 'un', 'hotel', 'mal', 'teñido', 'toallas', 'cobijas', 'rotas', 'alfombra', 'con', 'mal', 'olor', 'realmente', 'desilusionado', 'read', 'read', 'less']",2018-09-01,,es,0,0,0
4975,"['room', 'very', 'nice', 'had', 'comfortable', 'bed', 'would', 'gladly', 'stay', 'again', 'read', 'read', 'less']",2018-09-01,,en,3,0,3
4976,"['hotel', 'nicely', 'decorated', 'bed', 'pillows', 'super', 'comfortable', 'close', 'freeways', 'yet', 'far', 'enough', 'away', 'not', 'hear', 'traffic', 'read', 'read', 'less']",2018-09-01,,en,4,0,4
4977,"['dirty', 'old', 'rooms', 'hotel', 'made', 'floors', 'dorms', 'the', 'elevators', 'nightmare', 'windows', 'offer', 'protection', 'the', 'noise', 'outside', 'sirens', 'night', 'told', 'would', 'get', 'a', 'call', 'early', 'check', 'they', 'forgot', 'sat', 'the', 'lobby', 'desperately', 'needing', 'sleep', 'others', 'happily', 'went', 'room', 'overall', 'impressed', 'u', 't', 'care', 'cleanliness', 's', 'a', 'nice', 'location', 'i', 'will', 'be', 'returning', 'to', 'this', 'dump', 'read', 'read', 'less']",2018-09-01,California,en,5,5,0
4978,"['good', 'location', 'very', 'small', 'room', 'bathroom', 'old', 'rundown', 'bathtubs', 'faucets', 'good', 'service', 'comfortable', 'beds', 'overall', 'pleasant', 'read', 'read', 'less']",2018-09-01,,en,4,0,4
